date,period,symbol,best_bid,best_ask,mid_price,spread,best_bid_depth,best_ask_depth,deep_bid_depth,deep_ask_depth,imbalance,skewness,kurtosis,volatility,row_total_qty,row_vwa_price,prop_participated,is_prop_buy,prop_price,prop_qty
22082019,0,ZENSARTECH,21400,21670,21535.0,270,288.0,50.0,518.0,345.0,0.7041420118343196,0.68151247761516,1.9298770457120202,0.005359444262758473,129,21400.0,False,,,
22082019,1,ZENSARTECH,21415,21665,21540.0,250,8.0,5.0,423.0,320.0,0.23076923076923078,0.5905645536274503,1.7333604698167129,0.005359444262758473,0,0,True,True,21405,5
22082019,2,ZENSARTECH,21420,21660,21540.0,240,5.0,5.0,393.0,308.0,0.0,0.5833727981569542,1.7340384705604615,0.005359444262758473,0,0,True,True,21420,5
22082019,3,ZENSARTECH,21420,21660,21540.0,240,5.0,5.0,305.0,307.0,0.0,0.3635712562725805,1.5488694129637428,0.005359444262758473,0,0,False,,,
22082019,4,ZENSARTECH,21420,21660,21540.0,240,5.0,5.0,305.0,307.0,0.0,0.3635712562725805,1.5488694129637428,0.005359444262758473,0,0,False,,,
22082019,5,ZENSARTECH,21420,21650,21535.0,230,5.0,5.0,305.0,204.0,0.0,0.40047433939291716,1.1730275661142355,0.005359444262758473,0,0,True,False,21650,5
22082019,6,ZENSARTECH,21420,21650,21535.0,230,5.0,5.0,307.0,204.0,0.0,0.4069796703096985,1.1785001218845097,0.005359444262758473,0,0,False,,,
22082019,7,ZENSARTECH,21505,21650,21577.5,145,5.0,5.0,357.0,204.0,0.0,0.31949453741467465,1.31557096723052,0.005359444262758473,0,0,True,True,21505,5
22082019,8,ZENSARTECH,21505,21650,21577.5,145,5.0,5.0,357.0,204.0,0.0,0.31949453741467465,1.31557096723052,0.005359444262758473,0,0,False,,,
22082019,9,ZENSARTECH,21505,21650,21577.5,145,5.0,5.0,357.0,204.0,0.0,0.31949453741467465,1.31557096723052,0.005359444262758473,0,0,False,,,
22082019,10,ZENSARTECH,21505,21650,21577.5,145,5.0,5.0,357.0,204.0,0.0,0.31949453741467465,1.31557096723052,0.005359444262758473,0,0,False,,,
