date,period,symbol,best_bid,best_ask,mid_price,spread,best_bid_depth,best_ask_depth,deep_bid_depth,deep_ask_depth,imbalance,skewness,kurtosis,volatility,row_total_qty,row_vwa_price,prop_participated,is_prop_buy,prop_price,prop_qty
26082019,0,HINDCOPPER,2980,3000,2990.0,20,405.0,214.0,1990.0,773.0,0.308562197092084,0.7354119450460288,1.9292344879057095,0.0,2629,3000.0,False,,,
26082019,1,HINDCOPPER,3000,3005,3002.5,5,286.0,2.0,776.0,1903.0,0.9861111111111112,-0.9108825251713148,2.5655237395632744,0.0,214,3000.0,True,True,2915,571
26082019,2,HINDCOPPER,3000,3005,3002.5,5,186.0,2.0,761.0,1330.0,0.9787234042553191,-0.4758881785754607,1.6558217964623463,0.0,0,0,True,True,2985,100
26082019,3,HINDCOPPER,3000,3010,3005.0,10,881.0,137.0,1456.0,5517.0,0.730844793713163,-1.3575296603385645,3.7062667058630194,0.004075694319228723,155,3009.6129032258063,True,True,2920,584
26082019,4,HINDCOPPER,3000,3010,3005.0,10,881.0,137.0,1456.0,5517.0,0.730844793713163,-1.3575296603385645,3.7062667058630194,0.004075694319228723,0,0,False,,,
26082019,5,HINDCOPPER,3000,3010,3005.0,10,881.0,137.0,1456.0,5517.0,0.730844793713163,-1.3575296603385645,3.7062667058630194,0.004075694319228723,0,0,False,,,
26082019,6,HINDCOPPER,2965,2975,2970.0,10,100.0,275.0,6401.0,3039.0,-0.4666666666666667,1.2491010304229204,3.4878985193596335,0.01100996267425156,2010,2979.9477611940297,True,True,2935,599
26082019,7,HINDCOPPER,2960,2975,2967.5,15,100.0,275.0,6401.0,3635.0,-0.4666666666666667,0.9860366396519867,2.62459526779741,0.01100996267425156,0,0,True,True,2960,100
26082019,8,HINDCOPPER,2960,2975,2967.5,15,100.0,275.0,6401.0,3635.0,-0.4666666666666667,0.9860366396519867,2.62459526779741,0.01100996267425156,0,0,False,,,
26082019,9,HINDCOPPER,2960,2975,2967.5,15,100.0,275.0,6401.0,4635.0,-0.4666666666666667,0.6994356878464967,1.9211070207484287,0.01100996267425156,0,0,False,,,
26082019,10,HINDCOPPER,2970,2975,2972.5,5,100.0,225.0,6401.0,5123.0,-0.38461538461538464,0.5605470787461916,1.6818202839585061,0.01100996267425156,0,0,True,True,2970,100
26082019,11,HINDCOPPER,2960,2975,2967.5,15,100.0,325.0,6401.0,3831.0,-0.5294117647058824,0.6616645266252286,1.969030141225905,0.01100996267425156,0,0,True,True,2960,100
26082019,12,HINDCOPPER,2960,2975,2967.5,15,100.0,325.0,6401.0,3831.0,-0.5294117647058824,0.6616645266252286,1.969030141225905,0.01100996267425156,0,0,False,,,
26082019,13,HINDCOPPER,2960,2975,2967.5,15,100.0,325.0,6401.0,3831.0,-0.5294117647058824,0.6616645266252286,1.969030141225905,0.01100996267425156,0,0,False,,,
26082019,14,HINDCOPPER,2965,2975,2970.0,10,670.0,225.0,4841.0,3731.0,0.4972067039106145,0.503381985415161,1.7957766083981155,0.01100996267425156,0,0,False,,,
26082019,15,HINDCOPPER,2965,2975,2970.0,10,670.0,225.0,4841.0,3656.0,0.4972067039106145,0.4103127699069357,1.6697093063633452,0.01100996267425156,0,0,True,False,2990,536
26082019,16,HINDCOPPER,2965,2975,2970.0,10,670.0,225.0,4841.0,3656.0,0.4972067039106145,0.4103127699069357,1.6697093063633452,0.01100996267425156,0,0,False,,,
26082019,17,HINDCOPPER,2965,2975,2970.0,10,670.0,225.0,4841.0,3656.0,0.4972067039106145,0.4103127699069357,1.6697093063633452,0.01100996267425156,0,0,False,,,
26082019,18,HINDCOPPER,2965,2975,2970.0,10,670.0,225.0,4841.0,3656.0,0.4972067039106145,0.4103127699069357,1.6697093063633452,0.01100996267425156,0,0,False,,,
26082019,19,HINDCOPPER,2965,2975,2970.0,10,670.0,225.0,4841.0,3656.0,0.4972067039106145,0.4103127699069357,1.6697093063633452,0.01100996267425156,0,0,False,,,
26082019,20,HINDCOPPER,2965,2975,2970.0,10,670.0,225.0,4841.0,3656.0,0.4972067039106145,0.4103127699069357,1.6697093063633452,0.01100996267425156,0,0,False,,,
26082019,21,HINDCOPPER,2965,2975,2970.0,10,670.0,225.0,4841.0,3656.0,0.4972067039106145,0.4103127699069357,1.6697093063633452,0.01100996267425156,0,0,False,,,
26082019,22,HINDCOPPER,2965,2975,2970.0,10,670.0,225.0,4841.0,3656.0,0.4972067039106145,0.4103127699069357,1.6697093063633452,0.01100996267425156,0,0,False,,,
26082019,23,HINDCOPPER,2970,2980,2975.0,10,100.0,398.0,4841.0,2767.0,-0.5983935742971888,0.566366848540251,1.6338735574541514,0.011137288599117265,1275,2980.0,True,True,2970,100
26082019,24,HINDCOPPER,2970,2980,2975.0,10,100.0,398.0,4841.0,2767.0,-0.5983935742971888,0.566366848540251,1.6338735574541514,0.011137288599117265,0,0,False,,,
26082019,25,HINDCOPPER,2970,2980,2975.0,10,100.0,398.0,4841.0,2767.0,-0.5983935742971888,0.566366848540251,1.6338735574541514,0.011137288599117265,0,0,False,,,
26082019,26,HINDCOPPER,2970,2980,2975.0,10,100.0,398.0,5374.0,3300.0,-0.5983935742971888,0.4763786731422864,1.4968022290218297,0.011137288599117265,0,0,True,True,2930,517
26082019,27,HINDCOPPER,2975,2980,2977.5,5,25.0,398.0,4729.0,3575.0,-0.8817966903073287,0.3544508438331286,1.304789951771358,0.011137288599117265,0,0,True,True,2935,536
26082019,28,HINDCOPPER,2975,2980,2977.5,5,25.0,348.0,4729.0,3525.0,-0.8659517426273459,0.3609317710426041,1.3029396179716617,0.011137288599117265,50,2980.0,True,False,3120,559
26082019,29,HINDCOPPER,2975,2980,2977.5,5,25.0,348.0,4729.0,3525.0,-0.8659517426273459,0.3609317710426041,1.3029396179716617,0.011137288599117265,0,0,False,,,
26082019,30,HINDCOPPER,2975,2980,2977.5,5,25.0,348.0,4729.0,3525.0,-0.8659517426273459,0.3609317710426041,1.3029396179716617,0.011137288599117265,0,0,False,,,
26082019,31,HINDCOPPER,2975,2980,2977.5,5,25.0,348.0,4729.0,3525.0,-0.8659517426273459,0.3609317710426041,1.3029396179716617,0.011137288599117265,0,0,False,,,
26082019,32,HINDCOPPER,2975,2980,2977.5,5,25.0,348.0,4729.0,3525.0,-0.8659517426273459,0.3609317710426041,1.3029396179716617,0.011137288599117265,0,0,False,,,
26082019,33,HINDCOPPER,2975,2980,2977.5,5,25.0,348.0,4729.0,3525.0,-0.8659517426273459,0.3609317710426041,1.3029396179716617,0.011137288599117265,0,0,False,,,
26082019,34,HINDCOPPER,2975,2980,2977.5,5,25.0,348.0,4729.0,3525.0,-0.8659517426273459,0.3609317710426041,1.3029396179716617,0.011137288599117265,0,0,False,,,
26082019,35,HINDCOPPER,2975,2980,2977.5,5,25.0,348.0,4749.0,3526.0,-0.8659517426273459,0.3648049391305359,1.3055200548767552,0.011137288599117265,0,0,True,True,2940,621
26082019,36,HINDCOPPER,2975,2980,2977.5,5,25.0,348.0,4749.0,3526.0,-0.8659517426273459,0.3648049391305359,1.3055200548767552,0.011137288599117265,0,0,False,,,
26082019,37,HINDCOPPER,2975,2980,2977.5,5,25.0,348.0,4749.0,3526.0,-0.8659517426273459,0.3648049391305359,1.3055200548767552,0.011137288599117265,0,0,False,,,
26082019,38,HINDCOPPER,2975,2980,2977.5,5,25.0,348.0,7749.0,3526.0,-0.8659517426273459,0.8430637106959777,1.9348681497260667,0.011137288599117265,0,0,False,,,
26082019,39,HINDCOPPER,2975,2980,2977.5,5,25.0,348.0,7749.0,3526.0,-0.8659517426273459,0.8430637106959777,1.9348681497260667,0.011137288599117265,0,0,False,,,
26082019,40,HINDCOPPER,2975,2980,2977.5,5,25.0,348.0,8304.0,3526.0,-0.8659517426273459,0.9150196188623655,2.070426947899795,0.011137288599117265,0,0,True,True,2955,555
26082019,41,HINDCOPPER,2980,3000,2990.0,20,821.0,1145.0,8092.0,5382.0,-0.16480162767039674,0.3658369584044086,1.3382960130345782,0.011137288599117265,348,2980.0,True,False,3065,497
26082019,42,HINDCOPPER,2980,3000,2990.0,20,921.0,534.0,9125.0,4771.0,0.26597938144329897,0.5532071186436341,1.522282900764083,0.011137288599117265,0,0,True,False,3070,497
26082019,43,HINDCOPPER,2980,3000,2990.0,20,921.0,534.0,9125.0,4771.0,0.26597938144329897,0.5532071186436341,1.522282900764083,0.011137288599117265,0,0,False,,,
26082019,44,HINDCOPPER,2980,3000,2990.0,20,921.0,534.0,9741.0,4771.0,0.26597938144329897,0.61259548539993,1.5993243006362385,0.011137288599117265,0,0,True,True,2945,616
26082019,45,HINDCOPPER,2980,3000,2990.0,20,821.0,534.0,9641.0,4771.0,0.2118081180811808,0.6157756980796862,1.5936756035416686,0.012991603435354283,100,2980.0,False,,,
26082019,46,HINDCOPPER,2980,3000,2990.0,20,821.0,534.0,9641.0,4771.0,0.2118081180811808,0.6157756980796862,1.5936756035416686,0.012991603435354283,0,0,False,,,
26082019,47,HINDCOPPER,2980,3000,2990.0,20,821.0,534.0,9641.0,4771.0,0.2118081180811808,0.6157756980796862,1.5936756035416686,0.012991603435354283,0,0,False,,,
26082019,48,HINDCOPPER,2980,3000,2990.0,20,821.0,534.0,9641.0,4771.0,0.2118081180811808,0.6157756980796862,1.5936756035416686,0.012991603435354283,0,0,False,,,
26082019,49,HINDCOPPER,2980,3000,2990.0,20,821.0,534.0,9641.0,4771.0,0.2118081180811808,0.6157756980796862,1.5936756035416686,0.012991603435354283,0,0,False,,,
26082019,50,HINDCOPPER,2980,3000,2990.0,20,821.0,534.0,9641.0,4771.0,0.2118081180811808,0.6157756980796862,1.5936756035416686,0.012991603435354283,0,0,False,,,
26082019,51,HINDCOPPER,2985,3000,2992.5,15,100.0,534.0,12992.0,4771.0,-0.6845425867507886,0.4132015922454209,1.8443735035392665,0.012991603435354283,0,0,True,True,2985,100
26082019,52,HINDCOPPER,3005,3010,3007.5,5,375.0,137.0,11884.0,3907.0,0.46484375,0.24232857657674553,1.7862535134514688,0.013307938437375957,401,3000.0,True,True,2985,275
26082019,53,HINDCOPPER,3005,3010,3007.5,5,375.0,137.0,12184.0,3907.0,0.46484375,0.21760479242020303,1.7965637619112063,0.013307938437375957,0,0,False,,,
26082019,54,HINDCOPPER,3005,3010,3007.5,5,375.0,137.0,12184.0,3907.0,0.46484375,0.21760479242020303,1.7965637619112063,0.013307938437375957,0,0,False,,,
26082019,55,HINDCOPPER,3005,3010,3007.5,5,375.0,137.0,12184.0,3907.0,0.46484375,0.21760479242020303,1.7965637619112063,0.013307938437375957,0,0,False,,,
26082019,56,HINDCOPPER,3005,3010,3007.5,5,375.0,137.0,12184.0,3907.0,0.46484375,0.21760479242020303,1.7965637619112063,0.013307938437375957,0,0,False,,,
26082019,57,HINDCOPPER,3000,3005,3002.5,5,2366.0,625.0,12341.0,3144.0,0.5820795720494818,0.29870244051500766,1.9303164637559347,0.013411725491653991,0,0,True,True,2965,532
26082019,58,HINDCOPPER,3000,3005,3002.5,5,2366.0,625.0,12341.0,3144.0,0.5820795720494818,0.29870244051500766,1.9303164637559347,0.013411725491653991,0,0,False,,,
26082019,59,HINDCOPPER,3000,3005,3002.5,5,2366.0,625.0,12341.0,3144.0,0.5820795720494818,0.29870244051500766,1.9303164637559347,0.013411725491653991,0,0,False,,,
26082019,60,HINDCOPPER,3000,3005,3002.5,5,2366.0,625.0,12341.0,3144.0,0.5820795720494818,0.29870244051500766,1.9303164637559347,0.013411725491653991,0,0,False,,,
26082019,61,HINDCOPPER,3000,3005,3002.5,5,2366.0,625.0,12341.0,3144.0,0.5820795720494818,0.29870244051500766,1.9303164637559347,0.013411725491653991,0,0,False,,,
26082019,62,HINDCOPPER,3000,3005,3002.5,5,2366.0,625.0,12341.0,3144.0,0.5820795720494818,0.29870244051500766,1.9303164637559347,0.013411725491653991,0,0,False,,,
