date,period,symbol,best_bid,best_ask,mid_price,spread,best_bid_depth,best_ask_depth,deep_bid_depth,deep_ask_depth,imbalance,skewness,kurtosis,volatility,row_total_qty,row_vwa_price,prop_participated,is_prop_buy,prop_price,prop_qty
19082019,0,HINDCOPPER,3255,3270,3262.5,15,471.0,120.0,490.0,1389.0,0.5939086294416244,-0.7683526174561583,2.2616530859470836,0.004597709248630011,185,3255.0,False,,,
19082019,1,HINDCOPPER,3270,3275,3272.5,5,380.0,100.0,961.0,1592.0,0.5833333333333334,-0.4820841059883338,1.8628680346803443,0.004844931412980179,120,3270.0,True,True,3260,100
19082019,2,HINDCOPPER,3270,3280,3275.0,10,1480.0,200.0,2961.0,4033.0,0.7619047619047619,-0.23055365631879327,1.5284967673453889,0.004844931412980179,0,0,True,False,3280,100
19082019,3,HINDCOPPER,3275,3280,3277.5,5,306.0,200.0,5257.0,4033.0,0.20948616600790515,0.19155266120196693,1.4544224156852916,0.004844931412980179,0,0,False,,,
19082019,4,HINDCOPPER,3275,3280,3277.5,5,1000.0,475.0,5951.0,9308.0,0.3559322033898305,-0.2681642365328044,2.087265678043074,0.004844931412980179,0,0,True,False,3280,275
19082019,5,HINDCOPPER,3275,3280,3277.5,5,1000.0,475.0,5951.0,9308.0,0.3559322033898305,-0.2681642365328044,2.087265678043074,0.004844931412980179,0,0,False,,,
19082019,6,HINDCOPPER,3275,3280,3277.5,5,1000.0,475.0,5951.0,9308.0,0.3559322033898305,-0.2681642365328044,2.087265678043074,0.004844931412980179,0,0,False,,,
19082019,7,HINDCOPPER,3275,3280,3277.5,5,1000.0,475.0,6133.0,9490.0,0.3559322033898305,-0.2605645732601945,2.104597371169353,0.004844931412980179,0,0,False,,,
19082019,8,HINDCOPPER,3275,3280,3277.5,5,1000.0,475.0,6133.0,9490.0,0.3559322033898305,-0.2605645732601945,2.104597371169353,0.004844931412980179,0,0,False,,,
19082019,9,HINDCOPPER,3275,3280,3277.5,5,1000.0,475.0,6133.0,9490.0,0.3559322033898305,-0.2605645732601945,2.104597371169353,0.004844931412980179,0,0,False,,,
19082019,10,HINDCOPPER,3275,3280,3277.5,5,1000.0,475.0,6133.0,9490.0,0.3559322033898305,-0.2605645732601945,2.104597371169353,0.004844931412980179,0,0,False,,,
19082019,11,HINDCOPPER,3275,3280,3277.5,5,1000.0,475.0,6133.0,10024.0,0.3559322033898305,-0.282711500396638,2.0801167260274656,0.004844931412980179,0,0,True,True,3235,534
19082019,12,HINDCOPPER,3275,3280,3277.5,5,913.0,475.0,6046.0,10024.0,0.31556195965417866,-0.28810981415864845,2.074336570847334,0.004844931412980179,87,3275.0,False,,,
19082019,13,HINDCOPPER,3275,3280,3277.5,5,913.0,475.0,6046.0,10024.0,0.31556195965417866,-0.28810981415864845,2.074336570847334,0.004844931412980179,0,0,False,,,
19082019,14,HINDCOPPER,3275,3280,3277.5,5,913.0,475.0,6046.0,10511.0,0.31556195965417866,-0.3378345082670397,2.0776963664235737,0.004844931412980179,0,0,True,True,3220,487
19082019,15,HINDCOPPER,3275,3280,3277.5,5,913.0,475.0,6046.0,10511.0,0.31556195965417866,-0.3378345082670397,2.0776963664235737,0.004844931412980179,0,0,False,,,
19082019,16,HINDCOPPER,3275,3280,3277.5,5,913.0,475.0,6046.0,10511.0,0.31556195965417866,-0.3378345082670397,2.0776963664235737,0.004844931412980179,0,0,False,,,
19082019,17,HINDCOPPER,3275,3280,3277.5,5,913.0,475.0,6046.0,10511.0,0.31556195965417866,-0.3378345082670397,2.0776963664235737,0.004844931412980179,0,0,False,,,
19082019,18,HINDCOPPER,3275,3280,3277.5,5,913.0,475.0,6046.0,10511.0,0.31556195965417866,-0.3378345082670397,2.0776963664235737,0.004844931412980179,0,0,False,,,
19082019,19,HINDCOPPER,3275,3280,3277.5,5,913.0,475.0,6046.0,10511.0,0.31556195965417866,-0.3378345082670397,2.0776963664235737,0.004844931412980179,0,0,False,,,
19082019,20,HINDCOPPER,3275,3280,3277.5,5,913.0,475.0,6046.0,10511.0,0.31556195965417866,-0.3378345082670397,2.0776963664235737,0.004844931412980179,0,0,False,,,
19082019,21,HINDCOPPER,3275,3280,3277.5,5,913.0,475.0,6046.0,10511.0,0.31556195965417866,-0.3378345082670397,2.0776963664235737,0.004844931412980179,0,0,False,,,
19082019,22,HINDCOPPER,3275,3280,3277.5,5,913.0,475.0,6046.0,10511.0,0.31556195965417866,-0.3378345082670397,2.0776963664235737,0.004844931412980179,0,0,False,,,
19082019,23,HINDCOPPER,3275,3280,3277.5,5,913.0,475.0,6046.0,10511.0,0.31556195965417866,-0.3378345082670397,2.0776963664235737,0.004844931412980179,0,0,False,,,
19082019,24,HINDCOPPER,3275,3280,3277.5,5,863.0,475.0,6266.0,10511.0,0.28998505231689087,-0.30601800545070207,2.009274527056723,0.005079436316619025,50,3275.0,True,True,3245,481
19082019,25,HINDCOPPER,3275,3280,3277.5,5,863.0,475.0,6266.0,10511.0,0.28998505231689087,-0.30601800545070207,2.009274527056723,0.005079436316619025,0,0,False,,,
19082019,26,HINDCOPPER,3275,3280,3277.5,5,863.0,475.0,6266.0,10511.0,0.28998505231689087,-0.30601800545070207,2.009274527056723,0.005079436316619025,0,0,False,,,
19082019,27,HINDCOPPER,3275,3280,3277.5,5,863.0,475.0,6266.0,10511.0,0.28998505231689087,-0.30601800545070207,2.009274527056723,0.005079436316619025,0,0,False,,,
19082019,28,HINDCOPPER,3275,3280,3277.5,5,863.0,475.0,6266.0,10511.0,0.28998505231689087,-0.30601800545070207,2.009274527056723,0.005079436316619025,0,0,False,,,
19082019,29,HINDCOPPER,3275,3280,3277.5,5,863.0,475.0,6266.0,10511.0,0.28998505231689087,-0.30601800545070207,2.009274527056723,0.005079436316619025,0,0,False,,,
19082019,30,HINDCOPPER,3275,3280,3277.5,5,863.0,475.0,6266.0,10511.0,0.28998505231689087,-0.30601800545070207,2.009274527056723,0.005079436316619025,0,0,False,,,
19082019,31,HINDCOPPER,3275,3280,3277.5,5,863.0,475.0,6266.0,10511.0,0.28998505231689087,-0.30601800545070207,2.009274527056723,0.005079436316619025,0,0,False,,,
19082019,32,HINDCOPPER,3275,3280,3277.5,5,863.0,475.0,6266.0,10511.0,0.28998505231689087,-0.30601800545070207,2.009274527056723,0.005079436316619025,0,0,False,,,
19082019,33,HINDCOPPER,3275,3280,3277.5,5,863.0,475.0,6266.0,10511.0,0.28998505231689087,-0.30601800545070207,2.009274527056723,0.005079436316619025,0,0,False,,,
19082019,34,HINDCOPPER,3275,3280,3277.5,5,863.0,475.0,6266.0,10511.0,0.28998505231689087,-0.30601800545070207,2.009274527056723,0.005079436316619025,0,0,False,,,
19082019,35,HINDCOPPER,3275,3280,3277.5,5,863.0,475.0,6266.0,10511.0,0.28998505231689087,-0.30601800545070207,2.009274527056723,0.005079436316619025,0,0,False,,,
19082019,36,HINDCOPPER,3275,3280,3277.5,5,863.0,475.0,6266.0,10511.0,0.28998505231689087,-0.30601800545070207,2.009274527056723,0.005079436316619025,0,0,False,,,
19082019,37,HINDCOPPER,3275,3280,3277.5,5,863.0,475.0,6266.0,10511.0,0.28998505231689087,-0.30601800545070207,2.009274527056723,0.005079436316619025,0,0,False,,,
19082019,38,HINDCOPPER,3275,3280,3277.5,5,863.0,475.0,6266.0,10511.0,0.28998505231689087,-0.30601800545070207,2.009274527056723,0.005079436316619025,0,0,False,,,
19082019,39,HINDCOPPER,3275,3280,3277.5,5,863.0,475.0,6266.0,10511.0,0.28998505231689087,-0.30601800545070207,2.009274527056723,0.005079436316619025,0,0,False,,,
19082019,40,HINDCOPPER,3275,3280,3277.5,5,863.0,475.0,6266.0,10511.0,0.28998505231689087,-0.30601800545070207,2.009274527056723,0.005079436316619025,0,0,False,,,
19082019,41,HINDCOPPER,3275,3280,3277.5,5,863.0,475.0,6266.0,10511.0,0.28998505231689087,-0.30601800545070207,2.009274527056723,0.005079436316619025,0,0,True,True,3185,521
19082019,42,HINDCOPPER,3275,3280,3277.5,5,863.0,275.0,6698.0,10624.0,0.5166959578207382,-0.2894873231338506,1.8793735382633847,0.005079436316619025,100,3280.0,True,True,3240,495
19082019,43,HINDCOPPER,3275,3280,3277.5,5,863.0,375.0,6698.0,10724.0,0.39418416801292405,-0.28995655532019454,1.8900726683146873,0.005079436316619025,0,0,True,True,3165,469
19082019,44,HINDCOPPER,3275,3280,3277.5,5,863.0,375.0,6698.0,10749.0,0.39418416801292405,-0.2922981315098581,1.8918455604297357,0.005079436316619025,0,0,True,True,3245,460
19082019,45,HINDCOPPER,3275,3280,3277.5,5,863.0,375.0,6698.0,10749.0,0.39418416801292405,-0.2922981315098581,1.8918455604297357,0.005079436316619025,0,0,True,True,3200,505
19082019,46,HINDCOPPER,3275,3280,3277.5,5,863.0,375.0,6698.0,10749.0,0.39418416801292405,-0.2922981315098581,1.8918455604297357,0.005079436316619025,0,0,False,,,
19082019,47,HINDCOPPER,3275,3280,3277.5,5,863.0,375.0,6698.0,10749.0,0.39418416801292405,-0.2922981315098581,1.8918455604297357,0.005079436316619025,0,0,False,,,
19082019,48,HINDCOPPER,3275,3280,3277.5,5,863.0,375.0,6698.0,10749.0,0.39418416801292405,-0.2922981315098581,1.8918455604297357,0.005079436316619025,0,0,False,,,
19082019,49,HINDCOPPER,3275,3280,3277.5,5,863.0,375.0,6698.0,10749.0,0.39418416801292405,-0.2922981315098581,1.8918455604297357,0.005079436316619025,0,0,False,,,
19082019,50,HINDCOPPER,3275,3280,3277.5,5,863.0,375.0,6698.0,10749.0,0.39418416801292405,-0.2922981315098581,1.8918455604297357,0.005079436316619025,0,0,False,,,
19082019,51,HINDCOPPER,3275,3280,3277.5,5,863.0,375.0,6698.0,10749.0,0.39418416801292405,-0.2922981315098581,1.8918455604297357,0.005079436316619025,0,0,False,,,
19082019,52,HINDCOPPER,3275,3280,3277.5,5,863.0,375.0,6698.0,10749.0,0.39418416801292405,-0.2922981315098581,1.8918455604297357,0.005079436316619025,0,0,False,,,
19082019,53,HINDCOPPER,3275,3280,3277.5,5,863.0,375.0,6698.0,10749.0,0.39418416801292405,-0.2922981315098581,1.8918455604297357,0.005079436316619025,0,0,False,,,
