Interval,Participation F1,Precision,Recall,Side F1,Price RMSE,Qty RMSE,Trades
09:15 - 10:30,0.4787707391578522,0.20105263157894737,0.06065417592886631,0.0975609756097561,0.01245181761033869,0.5536875533385065,382
10:30 - 11:30,0.4954238889821146,0.09064327485380116,0.018663455749548464,0.0,0.025451263457570487,0.6514776051947494,31
11:30 - 12:30,0.5027537280928871,0.10188087774294671,0.03625209146681539,0.08695652173913043,0.037813639789619394,0.5855589575272254,65
12:30 - 13:30,0.4796780391343882,0.12307692307692308,0.009216589861751152,0.8,0.012405438156247159,0.4746720927588769,24
13:30 - 14:30,0.458136484115291,0.030848329048843187,0.0031804929764113437,0.6153846153846154,0.01608862422256452,0.8593483193951695,12
14:30 - 15:30,0.47670070593714625,0.06358381502890173,0.01221317542561066,0.0,0.024471279686377714,1.0907906658115618,33
