date,period,symbol,best_bid,best_ask,mid_price,spread,best_bid_depth,best_ask_depth,deep_bid_depth,deep_ask_depth,imbalance,skewness,kurtosis,volatility,row_total_qty,row_vwa_price,prop_participated,is_prop_buy,prop_price,prop_qty
19082019,0,bbbbbbINFY,77560,77600,77580.0,40,5596.0,16.0,8255.0,88.0,0.9942979330007128,0.19402745206758665,16.594389639557075,0.0005155968147221301,947,77560.0,False,,,
19082019,1,bbbbbbINFY,77735,77785,77760.0,50,422.0,357.0,2361.0,1511.0,0.0834403080872914,0.45429052842617235,1.3508361299039848,0.002370843688702985,2163,77739.04530744336,True,True,73115,4800
19082019,2,bbbbbbINFY,77850,77865,77857.5,15,332.0,27.0,1754.0,744.0,0.8495821727019499,0.4560321820315588,1.9184417081753138,0.0014008782472581646,1295,77851.63320463321,True,False,77895,1200
19082019,3,bbbbbbINFY,77700,77710,77705.0,10,253.0,452.0,2589.0,1117.0,-0.2822695035460993,1.0849507789310262,2.735628176314449,0.0008409736074826011,3992,77796.46918837675,True,False,78120,1200
19082019,4,bbbbbbINFY,77600,77605,77602.5,5,540.0,492.0,8341.0,1518.0,0.046511627906976744,1.904559610084635,5.194393162244361,0.0011428339926916374,468,77670.02136752137,True,True,77660,563
19082019,5,bbbbbbINFY,77650,77660,77655.0,10,81.0,5175.0,1645.0,5741.0,-0.9691780821917808,-1.8199533189889914,5.436677315489423,0.0010305004720030497,1522,77603.38370565046,True,True,77575,303
19082019,6,bbbbbbINFY,77575,77600,77587.5,25,251.0,89.0,7815.0,1074.0,0.4764705882352941,2.322653619643282,7.012538952502281,0.0008018908557548734,773,77612.80724450194,True,True,77575,303
19082019,7,bbbbbbINFY,77615,77645,77630.0,30,95.0,192.0,775.0,5248.0,-0.33797909407665505,-1.8206254745813701,5.255077728786034,0.0010642934350642084,770,77607.1948051948,True,True,77525,1200
19082019,8,bbbbbbINFY,77700,77710,77705.0,10,488.0,186.0,1090.0,1213.0,0.44807121661721067,-0.10068676820355484,1.564023130057321,0.0011403614217166398,2517,77688.75049662296,True,True,77620,55
19082019,9,bbbbbbINFY,77615,77645,77630.0,30,357.0,113.0,1807.0,1166.0,0.5191489361702127,0.536334386396118,1.5298126710881699,0.0009243063276011675,3155,77682.80982567354,True,True,77680,11
19082019,10,bbbbbbINFY,77610,77620,77615.0,10,37.0,215.0,1424.0,702.0,-0.7063492063492064,1.3438292973930583,3.1850615159387288,0.0009746111353017317,532,77619.5112781955,True,False,77750,84
19082019,11,bbbbbbINFY,77625,77650,77637.5,25,1080.0,187.0,2408.0,567.0,0.7048145224940805,1.2583860542649823,3.5981622465714156,0.0011262396228476916,2283,77668.90275952694,True,True,77280,82
19082019,12,bbbbbbINFY,77625,77640,77632.5,15,1140.0,100.0,2490.0,434.0,0.8387096774193549,0.6761845681165567,2.8428229100692564,0.001176696519807963,249,77642.89156626505,True,True,77230,563
19082019,13,bbbbbbINFY,77685,77700,77692.5,15,233.0,2747.0,1290.0,3541.0,-0.8436241610738255,0.14527198821968695,2.7166423660231995,0.0007341652118911528,142,77643.66197183098,True,True,76820,120
19082019,14,bbbbbbINFY,77690,77700,77695.0,10,6.0,6624.0,320.0,7114.0,-0.9981900452488688,-0.6357355357579026,13.402074187320073,0.000579342773751912,222,77690.0,True,False,77750,161
19082019,15,bbbbbbINFY,77665,77700,77682.5,35,130.0,6113.0,1680.0,6918.0,-0.9583533557584495,-0.7868152279337121,3.313507573592615,0.0012972158750681046,1506,77673.53253652058,True,True,77620,1200
19082019,16,bbbbbbINFY,77665,77675,77670.0,10,85.0,166.0,983.0,7127.0,-0.32270916334661354,-2.376359482012844,6.90889038533545,0.0013762148528731878,861,77683.22299651567,True,False,77730,30
19082019,17,bbbbbbINFY,77690,77700,77695.0,10,79.0,5332.0,781.0,6386.0,-0.9708002217704675,0.8442618083192847,4.363143665582476,0.0007935157599014509,366,77682.09016393442,True,True,77610,281
19082019,18,bbbbbbINFY,77690,77695,77692.5,5,359.0,284.0,684.0,2066.0,0.1166407465007776,0.8433321509658082,6.327226235080645,0.0002492411627585106,661,77695.91527987897,True,False,77745,281
19082019,19,bbbbbbINFY,77815,77840,77827.5,25,240.0,79.0,2360.0,662.0,0.5047021943573667,0.6050559453994477,2.316735915553469,0.0009090859210140108,506,77728.99209486166,True,False,77725,30
19082019,20,bbbbbbINFY,77855,77890,77872.5,35,1927.0,1103.0,2404.0,2278.0,0.27194719471947193,-0.06795657294829216,1.605898942393785,0.0012469500164522128,1780,77867.03651685393,True,True,77795,152
19082019,21,bbbbbbINFY,77815,77855,77835.0,40,476.0,402.0,1821.0,1724.0,0.08428246013667426,0.07835800926346956,1.2044621346023061,0.0008808173924795692,2822,77851.47590361445,True,True,77825,30
19082019,22,bbbbbbINFY,77800,77820,77810.0,20,571.0,150.0,1439.0,822.0,0.5839112343966713,0.157041032033816,1.6053926926943196,0.0009462983930221873,1196,77831.02424749164,True,True,77800,60
19082019,23,bbbbbbINFY,77800,77815,77807.5,15,221.0,65.0,623.0,1118.0,0.5454545454545454,-0.7627251877983153,1.917223509353392,0.0005337713958186318,190,77815.5,True,False,78040,1200
19082019,24,bbbbbbINFY,77780,77810,77795.0,30,39.0,361.0,877.0,2328.0,-0.805,-0.8892628064681705,2.0156087238838833,0.0005995941319076707,1757,77790.7171314741,True,False,77905,281
