date,period,symbol,best_bid,best_ask,mid_price,spread,best_bid_depth,best_ask_depth,deep_bid_depth,deep_ask_depth,imbalance,skewness,kurtosis,volatility,row_total_qty,row_vwa_price,prop_participated,is_prop_buy,prop_price,prop_qty,ofi,mid_price_velocity,mid_price_volatility
20082019,10,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3030.0,5027.0,-0.9827586206896551,-1.31283765743203,9.698659238118804,0,0,0,False,,,,0.0,105.25,421.0
20082019,11,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3225.0,5027.0,-0.9827586206896551,-1.333174602998478,9.649676823319917,0,0,0,False,,,,0.0,105.25,315.75
20082019,12,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3641.0,5027.0,-0.9827586206896551,-1.3790404053176382,9.600270524491226,0,0,0,False,,,,0.0,0.0,0.0
20082019,13,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5027.0,-0.9827586206896551,-1.393290621373286,9.597720737729285,0,0,0,False,,,,0.0,0.0,0.0
20082019,14,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5027.0,-0.9827586206896551,-1.393290621373286,9.597720737729285,0,0,0,False,,,,0.0,0.0,0.0
20082019,15,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5027.0,-0.9827586206896551,-1.393290621373286,9.597720737729285,0,0,0,False,,,,0.0,0.0,0.0
20082019,16,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5027.0,-0.9827586206896551,-1.393290621373286,9.597720737729285,0,0,0,False,,,,0.0,0.0,0.0
20082019,17,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5027.0,-0.9827586206896551,-1.393290621373286,9.597720737729285,0,0,0,False,,,,0.0,0.0,0.0
20082019,18,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5027.0,-0.9827586206896551,-1.393290621373286,9.597720737729285,0,0,0,False,,,,0.0,0.0,0.0
20082019,19,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5017.0,-0.9827586206896551,-1.424642116850041,9.622601988761176,0,0,0,False,,,,0.0,0.0,0.0
20082019,20,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5017.0,-0.9827586206896551,-1.424642116850041,9.622601988761176,0,0,0,False,,,,0.0,0.0,0.0
20082019,21,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5017.0,-0.9827586206896551,-1.424642116850041,9.622601988761176,0,0,0,False,,,,0.0,0.0,0.0
20082019,22,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5017.0,-0.9827586206896551,-1.424642116850041,9.622601988761176,0,0,0,False,,,,0.0,0.0,0.0
20082019,23,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5017.0,-0.9827586206896551,-1.424642116850041,9.622601988761176,0,0,0,False,,,,0.0,0.0,0.0
20082019,24,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5017.0,-0.9827586206896551,-1.424642116850041,9.622601988761176,0,0,0,False,,,,0.0,0.0,0.0
20082019,25,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5017.0,-0.9827586206896551,-1.424642116850041,9.622601988761176,0,0,0,False,,,,0.0,0.0,0.0
20082019,26,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5017.0,-0.9827586206896551,-1.424642116850041,9.622601988761176,0,0,0,False,,,,0.0,0.0,0.0
20082019,27,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5017.0,-0.9827586206896551,-1.424642116850041,9.622601988761176,0,0,0,False,,,,0.0,0.0,0.0
20082019,28,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5017.0,-0.9827586206896551,-1.424642116850041,9.622601988761176,0,0,0,False,,,,0.0,0.0,0.0
20082019,29,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5017.0,-0.9827586206896551,-1.424642116850041,9.622601988761176,0,0,0,False,,,,0.0,0.0,0.0
20082019,30,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,31,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,32,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,33,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,34,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,35,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,36,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,37,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,38,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,39,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,40,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,41,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,42,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,43,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,44,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,45,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,46,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,47,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,48,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,49,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,50,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,51,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,52,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,53,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,54,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,55,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,56,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,57,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,58,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,59,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,60,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,61,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,62,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,63,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,64,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,65,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,66,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,67,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3766.0,5010.0,-0.9827586206896551,-1.4251755144467528,9.616855582993232,0,0,0,False,,,,0.0,0.0,0.0
20082019,68,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,5010.0,-0.9827586206896551,-1.4268126339924934,9.622142743006394,0,0,0,False,,,,0.0,0.0,0.0
20082019,69,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,5010.0,-0.9827586206896551,-1.4268126339924934,9.622142743006394,0,0,0,False,,,,0.0,0.0,0.0
20082019,70,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,5010.0,-0.9827586206896551,-1.4268126339924934,9.622142743006394,0,0,0,False,,,,0.0,0.0,0.0
20082019,71,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,5010.0,-0.9827586206896551,-1.4268126339924934,9.622142743006394,0,0,0,False,,,,0.0,0.0,0.0
20082019,72,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,5010.0,-0.9827586206896551,-1.4268126339924934,9.622142743006394,0,0,0,False,,,,0.0,0.0,0.0
20082019,73,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,5010.0,-0.9827586206896551,-1.4268126339924934,9.622142743006394,0,0,0,False,,,,0.0,0.0,0.0
20082019,74,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,5010.0,-0.9827586206896551,-1.4268126339924934,9.622142743006394,0,0,0,False,,,,0.0,0.0,0.0
20082019,75,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,5010.0,-0.9827586206896551,-1.4268126339924934,9.622142743006394,0,0,0,False,,,,0.0,0.0,0.0
20082019,76,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,5010.0,-0.9827586206896551,-1.4268126339924934,9.622142743006394,0,0,0,False,,,,0.0,0.0,0.0
20082019,77,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,5010.0,-0.9827586206896551,-1.4268126339924934,9.622142743006394,0,0,0,False,,,,0.0,0.0,0.0
20082019,78,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,5010.0,-0.9827586206896551,-1.4268126339924934,9.622142743006394,0,0,0,False,,,,0.0,0.0,0.0
20082019,79,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,5010.0,-0.9827586206896551,-1.4268126339924934,9.622142743006394,0,0,0,False,,,,0.0,0.0,0.0
20082019,80,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,5010.0,-0.9827586206896551,-1.4268126339924934,9.622142743006394,0,0,0,False,,,,0.0,0.0,0.0
20082019,81,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,5010.0,-0.9827586206896551,-1.4268126339924934,9.622142743006394,0,0,0,False,,,,0.0,0.0,0.0
20082019,82,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,5010.0,-0.9827586206896551,-1.4268126339924934,9.622142743006394,0,0,0,False,,,,0.0,0.0,0.0
20082019,83,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,84,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,85,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,86,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,87,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,88,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,89,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,90,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,91,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,92,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,93,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,94,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,95,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,96,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,97,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,98,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,99,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,100,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,101,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,102,bbbbbbINFY,82500,69990,76245.0,-12510,1.0,115.0,3776.0,279.0,-0.9827586206896551,-3.9399451688425056,18.95360835783191,0,0,0,False,,,,0.0,0.0,0.0
20082019,103,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,115.0,3778.0,279.0,-0.9491525423728814,-3.8577263557964065,18.7665717908662,0,0,0,False,,,,3.0,152.0,456.0
20082019,104,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,115.0,3778.0,279.0,-0.9491525423728814,-3.8577263557964065,18.7665717908662,0,0,0,False,,,,0.0,152.0,608.0
20082019,105,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,115.0,3803.0,279.0,-0.9491525423728814,-3.2499356827319708,16.189536884117082,0,0,0,False,,,,0.0,152.0,696.5515056332877
20082019,106,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,115.0,3803.0,279.0,-0.9491525423728814,-3.2499356827319708,16.189536884117082,0,0,0,False,,,,0.0,152.0,744.6448818060861
20082019,107,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,115.0,3803.0,279.0,-0.9491525423728814,-3.2499356827319708,16.189536884117082,0,0,0,False,,,,0.0,152.0,760.0
20082019,108,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,115.0,3803.0,279.0,-0.9491525423728814,-3.2499356827319708,16.189536884117082,0,0,0,False,,,,0.0,152.0,744.6448818060861
20082019,109,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,115.0,3803.0,279.0,-0.9491525423728814,-3.2499356827319708,16.189536884117082,0,0,0,False,,,,0.0,152.0,696.5515056332877
20082019,110,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,-100.0,152.0,608.0
20082019,111,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,152.0,456.0
20082019,112,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,113,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,114,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,115,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,116,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,117,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,118,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,119,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,120,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,121,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,122,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,123,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,124,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,125,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,126,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,127,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,128,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,129,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,130,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,131,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,132,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,133,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,134,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,135,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
20082019,136,bbbbbbINFY,85540,69990,77765.0,-15550,3.0,215.0,3803.0,379.0,-0.9724770642201835,-2.8373096950408065,11.299105617860175,0,0,0,False,,,,0.0,0.0,0.0
