date,period,symbol,best_bid,best_ask,mid_price,spread,best_bid_depth,best_ask_depth,deep_bid_depth,deep_ask_depth,imbalance,skewness,kurtosis,volatility,row_total_qty,row_vwa_price,prop_participated,is_prop_buy,prop_price,prop_qty
28082019,0,bbMINDTREE,67800,67940,67870.0,140,319.0,250.0,542.0,787.0,0.12126537785588752,0.11602625155731913,1.8365621517836015,0.00014748174940137915,2365,67800.0,False,,,
28082019,1,bbMINDTREE,67810,67935,67872.5,125,157.0,18.0,613.0,605.0,0.7942857142857143,0.3760632186622703,1.810391290516596,0.001847584684779661,53,67894.90566037736,True,True,64625,1800
28082019,2,bbMINDTREE,67840,67890,67865.0,50,104.0,50.0,1140.0,785.0,0.35064935064935066,1.1189657399937927,2.859887551773752,0.0030973302378008135,114,67933.99122807017,True,True,67560,600
28082019,3,bbMINDTREE,67855,67935,67895.0,80,69.0,159.0,1140.0,886.0,-0.39473684210526316,0.9280079279413017,2.362058692588481,0.0032883496018575108,100,67912.5,True,True,65015,1800
28082019,4,bbMINDTREE,67900,67935,67917.5,35,1.0,18.0,1035.0,599.0,-0.8947368421052632,1.0673000801349326,2.5342352456125363,0.003446930729045032,135,67927.11111111111,True,True,67860,15
28082019,5,bbMINDTREE,67835,67940,67887.5,105,69.0,276.0,919.0,1061.0,-0.6,0.32835874408296706,1.35448452670348,0.004017000881342641,205,67887.31707317074,True,False,67965,15
28082019,6,bbMINDTREE,67870,67940,67905.0,70,69.0,276.0,919.0,1061.0,-0.6,0.3134910413472146,1.379661836147523,0.004017000881342641,0,0,True,True,67840,15
28082019,7,bbMINDTREE,67885,67940,67912.5,55,15.0,246.0,753.0,368.0,-0.8850574712643678,1.1035511006536358,3.075043280145794,0.004017000881342641,30,67940.0,True,True,67875,15
28082019,8,bbMINDTREE,68000,68100,68050.0,100,62.0,4.0,409.0,709.0,0.8787878787878788,-0.3654222354062932,1.5302872801253398,0.0045721703618828505,428,67977.42990654205,True,True,67705,123
28082019,9,bbMINDTREE,68005,68120,68062.5,115,4.0,254.0,477.0,1099.0,-0.9689922480620154,-0.6018066263522496,1.582754670479472,0.004789543978899551,100,68061.7,True,True,67875,84
28082019,10,bbMINDTREE,68010,68120,68065.0,110,69.0,54.0,853.0,899.0,0.12195121951219512,-0.05142509984026428,1.0727634666643626,0.005054851052402196,250,68120.0,True,True,67890,84
28082019,11,bbMINDTREE,68030,68275,68152.5,245,289.0,455.0,898.0,955.0,-0.22311827956989247,-0.1508199003624722,1.174680813948007,0.005679324591781537,445,68250.55056179775,True,False,68115,1
28082019,12,bbMINDTREE,68075,68275,68175.0,200,102.0,140.0,460.0,784.0,-0.15702479338842976,-0.31027025894468946,1.413594130134134,0.006616670331797176,40,68160.0,True,False,68725,600
28082019,13,bbMINDTREE,68120,68280,68200.0,160,224.0,180.0,796.0,744.0,0.10891089108910891,0.1306501940882948,1.3713332615748124,0.0068934440980551225,20,68275.0,True,False,68720,124
28082019,14,bbMINDTREE,68075,68185,68130.0,110,74.0,100.0,559.0,589.0,-0.14942528735632185,0.18992700003136143,1.313099724193826,0.006883319602660882,300,68111.66666666667,True,False,68445,250
28082019,15,bbMINDTREE,68080,68145,68112.5,65,54.0,310.0,548.0,666.0,-0.7032967032967034,0.44707886823447474,2.1646852910849868,0.006883319602660882,0,0,True,False,68325,72
28082019,16,bbMINDTREE,68030,68115,68072.5,85,69.0,240.0,497.0,438.0,-0.5533980582524272,0.5504687342701774,2.4917988488845317,0.007318315222183339,208,68079.97596153847,True,False,68520,112
28082019,17,bbMINDTREE,68105,68150,68127.5,45,15.0,66.0,977.0,394.0,-0.6296296296296297,0.7165471579027395,2.51643922118808,0.007355026372168474,254,68100.0,True,False,68145,186
28082019,18,bbMINDTREE,68110,68200,68155.0,90,69.0,42.0,1003.0,478.0,0.24324324324324326,0.6910568813112603,1.850599476038887,0.007331315794484506,100,68163.1,True,False,68945,140
28082019,19,bbMINDTREE,68140,68200,68170.0,60,69.0,37.0,913.0,484.0,0.3018867924528302,0.7544234811079997,1.8038158264342172,0.0073313157944845065,5,68200.0,True,True,68115,15
28082019,20,bbMINDTREE,68160,68200,68180.0,40,69.0,37.0,965.0,484.0,0.3018867924528302,0.7556531255833084,1.887354599113958,0.0073313157944845065,0,0,True,True,68145,15
28082019,21,bbMINDTREE,68155,68195,68175.0,40,15.0,246.0,405.0,693.0,-0.8850574712643678,0.309538152979313,1.5642528176543897,0.0071829042094345855,104,68200.0,True,True,68165,15
28082019,22,bbMINDTREE,68170,68195,68182.5,25,15.0,142.0,384.0,528.0,-0.8089171974522293,0.14870069477908576,1.4279592637470007,0.006906271458996586,104,68195.0,True,False,68425,86
28082019,23,bbMINDTREE,68205,68275,68240.0,70,69.0,54.0,298.0,450.0,0.12195121951219512,-0.09869073565852454,1.7157352991833865,0.006999306339497237,162,68204.87654320987,True,False,68450,81
28082019,24,bbMINDTREE,68270,68280,68275.0,10,50.0,180.0,294.0,489.0,-0.5652173913043478,0.34641570434720276,1.9388312757306576,0.006999306339497237,0,0,True,True,68210,15
28082019,25,bbMINDTREE,68215,68265,68240.0,50,185.0,15.0,542.0,382.0,0.85,-0.08749074059597595,1.5091793932896722,0.006616089599860883,90,68246.66666666667,True,False,68475,81
